mark,model,generation_name,year,mileage,vol_engine,fuel,city,province,price
opel,astra,gen-j-2009-2015,2010,68700,1598,Gasoline,Białystok,Podlaskie,26600
opel,astra,gen-j-2009-2015,2014,149000,1362,Gasoline,Mierzyn,Zachodniopomorskie,32900
opel,astra,gen-j-2009-2015,2012,139000,1364,Gasoline,Ostrołęka,Mazowieckie,26900
opel,astra,gen-j-2009-2015,2014,132500,1598,Gasoline,Białystok,Podlaskie,38000
opel,astra,gen-j-2009-2015,2010,174000,1598,Gasoline,Tęgoborze,Małopolskie,33500
opel,astra,gen-j-2009-2015,2011,167936,1364,Gasoline,Rybnik,Śląskie,29000
opel,astra,gen-j-2009-2015,2013,201500,1686,Diesel,Dobromierz,Dolnośląskie,21500
opel,astra,gen-j-2009-2015,2013,180000,1364,Gasoline,Gniezno,Wielkopolskie,31900
opel,astra,gen-j-2009-2015,2012,101000,1598,Gasoline,Mogilno,Kujawsko-pomorskie,36999
opel,astra,gen-j-2009-2015,2010,178998,1598,Gasoline,Częstochowa,Śląskie,28000
opel,astra,gen-j-2009-2015,2011,144000,1398,Gasoline,Elbląg,Warmińsko-mazurskie,25900
opel,astra,gen-j-2009-2015,2014,144000,1686,Diesel,Skórcz,Pomorskie,32900
opel,astra,gen-j-2009-2015,2015,84000,1598,Gasoline,Ostrowiec Świętokrzyski,Świętokrzyskie,33700
opel,astra,gen-j-2009-2015,2013,67819,1364,Gasoline,Inowrocław,Kujawsko-pomorskie,39900
opel,astra,gen-j-2009-2015,2013,180000,1398,Gasoline,Łomża,Podlaskie,24999
opel,astra,gen-j-2009-2015,2010,170000,1598,Gasoline,Kochanów,Małopolskie,23800
opel,astra,gen-j-2009-2015,2013,195500,1364,Gasoline,Katowice,Śląskie,26500
opel,astra,gen-j-2009-2015,2014,141000,1598,Gasoline,Warszawa,Mazowieckie,33900
opel,astra,gen-j-2009-2015,2014,161025,1364,LPG,Przebieczany,Małopolskie,31900
opel,astra,gen-j-2009-2015,2011,185000,1364,Gasoline,Ciechanów,Mazowieckie,28900
opel,astra,gen-j-2009-2015,2012,215000,1686,Diesel,Rzeszów,Podkarpackie,26999
opel,astra,gen-j-2009-2015,2013,220000,1364,Gasoline,Białobrzegi,Mazowieckie,31900
opel,astra,gen-j-2009-2015,2011,164000,1362,Gasoline,Kraków,Małopolskie,23900
opel,astra,gen-j-2009-2015,2012,174500,1364,Gasoline,Suwałki,Podlaskie,28900
opel,astra,gen-j-2009-2015,2014,81500,1598,Gasoline,Olkusz,Małopolskie,30900
opel,astra,gen-j-2009-2015,2012,102000,1364,Gasoline,Bielsko-Biała,Śląskie,28500
opel,astra,gen-j-2009-2015,2015,88525,1598,Diesel,Nowe Miasto nad Pilicą,Mazowieckie,34563
opel,astra,gen-j-2009-2015,2014,201424,1598,Gasoline,Oświęcim,Małopolskie,34900
opel,astra,gen-j-2009-2015,2012,220000,1686,Diesel,Włocławek,Kujawsko-pomorskie,22900
opel,astra,gen-j-2009-2015,2011,161000,1364,Gasoline,Gryfów Śląski,Dolnośląskie,25900
opel,astra,gen-j-2009-2015,2010,217325,1364,Gasoline,Miechów,Małopolskie,22500
opel,astra,gen-j-2009-2015,2010,144787,1686,Diesel,Brodnica,Kujawsko-pomorskie,19998
opel,astra,gen-j-2009-2015,2010,220895,1598,Gasoline,Wilchta,Mazowieckie,23800
opel,astra,gen-j-2009-2015,2015,208200,1598,Diesel,Słupsk,Pomorskie,24900
opel,astra,gen-j-2009-2015,2013,101000,1362,Gasoline,Bieruń,Śląskie,38900
opel,astra,gen-j-2009-2015,2017,148566,1598,Diesel,Celiny,Świętokrzyskie,42927
opel,astra,gen-j-2009-2015,2013,138200,1598,LPG,Trzebinia,Małopolskie,29900
opel,astra,gen-j-2009-2015,2011,181000,1364,Gasoline,Celiny,Świętokrzyskie,23900
opel,astra,gen-j-2009-2015,2010,161275,1598,Gasoline,Celiny,Świętokrzyskie,23900
opel,astra,gen-j-2009-2015,2007,150000,1598,Gasoline,Zawiercie,Śląskie,12500
opel,astra,gen-j-2009-2015,2011,127000,1598,Gasoline,Bieruń,Śląskie,32900
opel,astra,gen-j-2009-2015,2011,136000,1364,Gasoline,Kraków,Małopolskie,26900
opel,astra,gen-j-2009-2015,2011,106000,1598,Gasoline,Gniezno,Wielkopolskie,24900
opel,astra,gen-j-2009-2015,2013,145000,1364,LPG,Pabianice,Łódzkie,31999
opel,astra,gen-j-2009-2015,2011,218000,1398,Gasoline,Łuków,Lubelskie,27900
opel,astra,gen-j-2009-2015,2013,120000,1398,Gasoline,Wieliczka,Małopolskie,25900
opel,astra,gen-j-2009-2015,2014,281000,1598,Diesel,Chodzież,Wielkopolskie,20900
opel,astra,gen-j-2009-2015,2012,232500,1686,Diesel,Maków Mazowiecki,Mazowieckie,25900
opel,astra,gen-j-2009-2015,2011,228072,1686,Diesel,Szczecin,Zachodniopomorskie,21900
opel,astra,gen-j-2009-2015,2013,113000,1400,Gasoline,Ełk,Warmińsko-mazurskie,34900
opel,astra,gen-j-2009-2015,2015,252000,1598,LPG,Lidzbark,Warmińsko-mazurskie,31000
opel,astra,gen-j-2009-2015,2011,175440,1398,Gasoline,Szczecin,Zachodniopomorskie,21900
opel,astra,gen-j-2009-2015,2011,148562,1956,Diesel,Rozdrażew,Wielkopolskie,25300
opel,astra,gen-j-2009-2015,2010,42000,1598,Gasoline,Przysucha,Mazowieckie,29500
opel,astra,gen-j-2009-2015,2012,175000,1364,LPG,Ruda Śląska,Śląskie,27000
opel,astra,gen-j-2009-2015,2018,67427,1364,Gasoline,Sieradz,Łódzkie,51000
opel,astra,gen-j-2009-2015,2010,187000,1686,Diesel,Staszów,Świętokrzyskie,21800
opel,astra,gen-j-2009-2015,2012,171000,1686,Diesel,Gończyce,Mazowieckie,18800
opel,astra,gen-j-2009-2015,2012,260000,1686,Diesel,Lublin,Lubelskie,21900
opel,astra,gen-j-2009-2015,2012,129000,1364,Gasoline,Jedlińsk,Mazowieckie,29900
opel,astra,gen-j-2009-2015,2011,233300,1686,Diesel,Wrocław,Dolnośląskie,22600
opel,astra,gen-j-2009-2015,2011,181000,1398,Gasoline,Łapy,Podlaskie,24800
opel,astra,gen-j-2009-2015,2011,101000,1364,Gasoline,Radom,Mazowieckie,24900
opel,astra,gen-j-2009-2015,2012,99176,1398,Gasoline,Grabów nad Prosną,Wielkopolskie,27900
opel,astra,gen-j-2009-2015,2013,260000,1686,Diesel,Lubin,Dolnośląskie,21800
opel,astra,gen-j-2009-2015,2010,143000,1598,Gasoline,Chmieleń,Dolnośląskie,29900
opel,astra,gen-j-2009-2015,2015,175000,1364,LPG,Mielec,Podkarpackie,31700
opel,astra,gen-j-2009-2015,2016,200000,1598,LPG,Białystok,Podlaskie,32900
opel,astra,gen-j-2009-2015,2010,221566,1686,Diesel,Wałbrzych,Dolnośląskie,22900
opel,astra,gen-j-2009-2015,2014,179000,1364,Gasoline,Ostrów Mazowiecka,Mazowieckie,29900
opel,astra,gen-j-2009-2015,2016,237887,1364,LPG,Katowice,Śląskie,27900
opel,astra,gen-j-2009-2015,2013,127917,1364,LPG,Bydgoszcz,Kujawsko-pomorskie,32800
opel,astra,gen-j-2009-2015,2012,275608,1686,Diesel,Toruń,Kujawsko-pomorskie,21500
opel,astra,gen-j-2009-2015,2014,110000,1364,Gasoline,Wągrowiec,Wielkopolskie,29900
opel,astra,gen-j-2009-2015,2011,245300,1956,Diesel,Rutki-Kossaki,Podlaskie,22900
opel,astra,gen-j-2009-2015,2010,120354,1598,Gasoline,Zawiercie,Śląskie,22900
opel,astra,gen-j-2009-2015,2010,153310,1598,Gasoline,Gniezno,Wielkopolskie,23900
opel,astra,gen-j-2009-2015,2012,105000,1364,Gasoline,Busko-Zdrój,Świętokrzyskie,30900
opel,astra,gen-j-2009-2015,2011,184732,1364,Gasoline,Ostrów Mazowiecka,Mazowieckie,24900
opel,astra,gen-j-2009-2015,2010,75000,1598,Gasoline,Truskolasy,Śląskie,33333
opel,astra,gen-j-2009-2015,2012,107330,1598,Gasoline,Tomaszów Mazowiecki,Łódzkie,28900
opel,astra,gen-j-2009-2015,2012,158700,1364,Gasoline,Gorzyce,Śląskie,29900
opel,astra,gen-j-2009-2015,2011,177300,1364,Gasoline,Gorzyce,Śląskie,29900
opel,astra,gen-j-2009-2015,2010,137000,1398,Gasoline,Paniówki,Śląskie,23900
opel,astra,gen-j-2009-2015,2010,187000,1364,Gasoline,Częstochowa,Śląskie,29800
opel,astra,gen-j-2009-2015,2014,164000,1686,Diesel,Sade Budy,Mazowieckie,33800
opel,astra,gen-j-2009-2015,2017,31100,1598,Gasoline,Karpacz,Dolnośląskie,51900
opel,astra,gen-j-2009-2015,2012,145000,1398,Gasoline,Daleszyce,Świętokrzyskie,27900
opel,astra,gen-j-2009-2015,2011,152500,1598,Gasoline,Żary,Lubuskie,25800
opel,astra,gen-j-2009-2015,2012,66000,1686,Diesel,Tychy,Śląskie,36500
opel,astra,gen-j-2009-2015,2011,176500,1956,Diesel,Skórzewo,Wielkopolskie,24499
opel,astra,gen-j-2009-2015,2010,183000,1598,Gasoline,Konin,Wielkopolskie,25950
opel,astra,gen-j-2009-2015,2015,128220,1598,Diesel,Zielonka,Mazowieckie,30900
opel,astra,gen-j-2009-2015,2011,126000,1598,Gasoline,Mogilno,Kujawsko-pomorskie,26999
opel,astra,gen-j-2009-2015,2011,223200,1686,Diesel,Łajski,Mazowieckie,23900
opel,astra,gen-j-2009-2015,2013,166000,1248,Diesel,Lublin,Lubelskie,26900
opel,astra,gen-j-2009-2015,2010,226591,1248,Diesel,Suchedniów,Świętokrzyskie,15900
opel,astra,gen-j-2009-2015,2011,171000,1398,Gasoline,Zielona Góra,Lubuskie,19900
opel,astra,gen-j-2009-2015,2012,180000,1700,Gasoline,Jarosław,Podkarpackie,24999
opel,astra,gen-j-2009-2015,2013,200000,1686,Diesel,Gdańsk,Pomorskie,29900
opel,astra,gen-j-2009-2015,2013,72000,1398,Gasoline,Płock,Mazowieckie,33900
opel,astra,gen-j-2009-2015,2012,187000,1364,Gasoline,Opole,Opolskie,26900
opel,astra,gen-j-2009-2015,2012,164000,1364,LPG,Chełmiec,Małopolskie,30900
opel,astra,gen-j-2009-2015,2011,120000,1598,Gasoline,Mysłowice,Śląskie,37900
opel,astra,gen-j-2009-2015,2014,205000,1398,Gasoline,Kraków,Małopolskie,29900
opel,astra,gen-j-2009-2015,2010,108000,1400,Gasoline,Piła,Wielkopolskie,21990
opel,astra,gen-j-2009-2015,2011,167380,1364,Gasoline,Imielin,Śląskie,29900
opel,astra,gen-j-2009-2015,2011,201000,1700,Diesel,Piła,Wielkopolskie,22990
opel,astra,gen-j-2009-2015,2012,141000,1598,Gasoline,Zabrze,Śląskie,30900
opel,astra,gen-j-2009-2015,2014,155068,1364,LPG,Sosnowiec,Śląskie,32900
opel,astra,gen-j-2009-2015,2012,167681,1364,Gasoline,Sosnowiec,Śląskie,28900
opel,astra,gen-j-2009-2015,2014,248000,1686,Diesel,Zakrzewice,Wielkopolskie,25900
opel,astra,gen-j-2009-2015,2010,160000,1686,Diesel,Zamość,Lubelskie,25900
opel,astra,gen-j-2009-2015,2011,164000,1364,Gasoline,Sieradz,Łódzkie,28900
opel,astra,gen-j-2009-2015,2010,167000,1600,Gasoline,Płońsk,Mazowieckie,29900
opel,astra,gen-j-2009-2015,2018,118600,1364,LPG,Warszawa,Mazowieckie,33900
opel,astra,gen-j-2009-2015,2016,140000,1364,Gasoline,Warszawa,Mazowieckie,38900
opel,astra,gen-j-2009-2015,2015,87100,1598,Gasoline,Gorzów Wielkopolski,Lubuskie,39000
opel,astra,gen-j-2009-2015,2012,122000,1364,Gasoline,Kraków,Małopolskie,34900
opel,astra,gen-j-2009-2015,2010,199000,1686,Diesel,Złotoryja,Dolnośląskie,22900
opel,astra,gen-j-2009-2015,2015,197000,1598,Diesel,Łódź,Łódzkie,27900
opel,astra,gen-j-2009-2015,2011,121000,1364,Gasoline,Kraków,Małopolskie,29900
opel,astra,gen-j-2009-2015,2011,247000,1686,Diesel,Katowice,Śląskie,18999
opel,astra,gen-j-2009-2015,2014,145000,1364,Gasoline,Siedlce,Mazowieckie,33900
opel,astra,gen-j-2009-2015,2010,161987,1598,Gasoline,Fajsławice,Lubelskie,23900
opel,astra,gen-j-2009-2015,2013,175000,1956,Diesel,Pabianice,Łódzkie,36900
opel,astra,gen-j-2009-2015,2011,224000,1248,Diesel,Kamień Krajeński,Kujawsko-pomorskie,18500
opel,astra,gen-j-2009-2015,2010,90293,1398,Gasoline,Tomaszów Lubelski,Lubelskie,25900
opel,astra,gen-j-2009-2015,2015,82000,1399,Gasoline,Krosno,Podkarpackie,34500
opel,astra,gen-j-2009-2015,2013,182000,1364,Gasoline,Wierzbica,Mazowieckie,29900
opel,astra,gen-j-2009-2015,2014,165000,1998,Gasoline,Radom,Mazowieckie,59900
opel,astra,gen-j-2009-2015,2014,226000,1686,Diesel,Kraśnik,Lubelskie,26900
opel,astra,gen-j-2009-2015,2011,194859,1686,Diesel,Wilchta,Mazowieckie,23900
opel,astra,gen-j-2009-2015,2012,189000,1686,Diesel,Racibórz,Śląskie,23700
opel,astra,gen-j-2009-2015,2014,135000,1364,Gasoline,Łomża,Podlaskie,34999
opel,astra,gen-j-2009-2015,2015,105127,1364,Gasoline,Łódź,Łódzkie,36900
opel,astra,gen-j-2009-2015,2011,176000,1598,Gasoline,Radom,Mazowieckie,31900
opel,astra,gen-j-2009-2015,2011,249000,1398,Gasoline,Puławy,Lubelskie,25900
opel,astra,gen-j-2009-2015,2014,168000,1686,Diesel,Rączna,Małopolskie,37999
opel,astra,gen-j-2009-2015,2011,169000,1364,Gasoline,Kazimierza Wielka,Świętokrzyskie,27900
opel,astra,gen-j-2009-2015,2012,133000,1398,Gasoline,Olsztyn,Warmińsko-mazurskie,26900
opel,astra,gen-j-2009-2015,2018,149800,1364,LPG,Myślenice,Małopolskie,45900
opel,astra,gen-j-2009-2015,2010,165000,1956,Diesel,Łomża,Podlaskie,24999
opel,astra,gen-j-2009-2015,2021,6,1199,Gasoline,Chorzów,Śląskie,95900
opel,astra,gen-j-2009-2015,2017,113500,1598,Gasoline,Myślenice,Małopolskie,39900
opel,astra,gen-j-2009-2015,2011,170000,1364,Gasoline,Dulowa,Małopolskie,27900
opel,astra,gen-j-2009-2015,2011,163657,1598,Gasoline,Makowiska,Łódzkie,32500
opel,astra,gen-j-2009-2015,2013,195500,1956,Diesel,Kwidzyn,Pomorskie,32999
opel,astra,gen-j-2009-2015,2011,169000,1364,Gasoline,Kraków,Małopolskie,24800
opel,astra,gen-j-2009-2015,2014,155000,1364,Gasoline,Hrubieszów,Lubelskie,39900
opel,astra,gen-j-2009-2015,2010,72663,1598,Gasoline,Warka,Mazowieckie,25999
opel,astra,gen-j-2009-2015,2015,248000,1598,Diesel,Bielawa,Dolnośląskie,32400
opel,astra,gen-j-2009-2015,2015,220000,1598,Diesel,Goleniów,Zachodniopomorskie,28900
opel,astra,gen-j-2009-2015,2011,91944,1364,Gasoline,Gniezno,Wielkopolskie,26900
opel,astra,gen-j-2009-2015,2010,204000,1398,LPG,Kraków,Małopolskie,21900
opel,astra,gen-j-2009-2015,2015,202000,1686,Diesel,Olkusz,Małopolskie,27900
opel,astra,gen-j-2009-2015,2011,210125,1364,Gasoline,Swarzędz,Wielkopolskie,20500
opel,astra,gen-j-2009-2015,2012,75000,1398,Gasoline,Żary,Lubuskie,34000
opel,astra,gen-j-2009-2015,2011,185000,1248,Diesel,Zielona Góra,Lubuskie,23999
opel,astra,gen-j-2009-2015,2010,113123,1364,Gasoline,Kłobuck,Śląskie,30300
opel,astra,gen-j-2009-2015,2013,44850,1398,Gasoline,Świętochłowice,Śląskie,32900
opel,astra,gen-j-2009-2015,2010,180000,1364,Gasoline,Miechów,Małopolskie,24950
opel,astra,gen-j-2009-2015,2011,190000,1364,Gasoline,Białobrzegi,Mazowieckie,20700
opel,astra,gen-j-2009-2015,2010,215000,1686,Diesel,Lubartów,Lubelskie,25900
opel,astra,gen-j-2009-2015,2011,111000,1364,Gasoline,Leszno,Wielkopolskie,26999
opel,astra,gen-j-2009-2015,2010,88900,1364,Gasoline,Kryspinów,Małopolskie,29900
opel,astra,gen-j-2009-2015,2010,161200,1400,Gasoline,Białystok,Podlaskie,27900
opel,astra,gen-j-2009-2015,2012,247000,1686,Diesel,Płock,Mazowieckie,23999
opel,astra,gen-j-2009-2015,2014,242545,1686,Diesel,Przekora,Łódzkie,23400
opel,astra,gen-j-2009-2015,2012,169000,1598,Gasoline,Wołomin,Mazowieckie,25700
opel,astra,gen-j-2009-2015,2012,168000,1364,Gasoline,Radom,Mazowieckie,34900
opel,astra,gen-j-2009-2015,2011,140000,1364,Gasoline,Przasnysz,Mazowieckie,24900
opel,astra,gen-j-2009-2015,2010,180000,1598,Gasoline,Rudawa,Małopolskie,22900
opel,astra,gen-j-2009-2015,2011,214000,1400,Gasoline,Łask,Łódzkie,20450
opel,astra,gen-j-2009-2015,2010,110991,1600,Gasoline,Olsztyn,Warmińsko-mazurskie,26900
opel,astra,gen-j-2009-2015,2013,233000,1686,Diesel,Żyrardów,Mazowieckie,24900
opel,astra,gen-j-2009-2015,2011,150000,1364,Gasoline,Bolesławiec,Dolnośląskie,21900
opel,astra,gen-j-2009-2015,2011,236200,1364,Gasoline,Siedlce,Mazowieckie,18999
opel,astra,gen-j-2009-2015,2010,169171,1600,Gasoline,Olsztyn,Warmińsko-mazurskie,26900
opel,astra,gen-j-2009-2015,2011,252000,1686,Diesel,Wejherowo,Pomorskie,19900
opel,astra,gen-j-2009-2015,2013,196000,1686,Diesel,Ostrów Mazowiecka,Mazowieckie,21700
opel,astra,gen-j-2009-2015,2014,204000,1686,Diesel,Kiełczów,Dolnośląskie,29900
opel,astra,gen-j-2009-2015,2010,186550,1364,Gasoline,Nisko,Podkarpackie,26950
opel,astra,gen-j-2009-2015,2013,237000,1598,LPG,Orzesze,Śląskie,24500
opel,astra,gen-j-2009-2015,2016,122000,1598,Gasoline,Rzeszów,Podkarpackie,36900
opel,astra,gen-j-2009-2015,2010,116000,1598,Gasoline,Legionowo,Mazowieckie,26700
opel,astra,gen-j-2009-2015,2010,111000,1364,Gasoline,Smyków,Świętokrzyskie,28900
opel,astra,gen-j-2009-2015,2015,109000,1400,Gasoline,Świebodzin,Lubuskie,47499
opel,astra,gen-j-2009-2015,2010,111390,1598,Gasoline,Kołczyn,Lubuskie,29900
opel,astra,gen-j-2009-2015,2011,140000,1364,Gasoline,Częstochowa,Śląskie,29400
opel,astra,gen-j-2009-2015,2012,161843,1686,Diesel,Szymanowice Górne,Świętokrzyskie,22500
opel,astra,gen-j-2009-2015,2015,184000,1598,Diesel,Zawiercie,Śląskie,36700
opel,astra,gen-j-2009-2015,2011,291000,1686,Diesel,Jaworzno,Śląskie,15500
opel,astra,gen-j-2009-2015,2011,171000,1686,Diesel,Łódź,Łódzkie,23900
opel,astra,gen-j-2009-2015,2011,96700,1364,Gasoline,Kleszczów,Śląskie,28999
opel,astra,gen-j-2009-2015,2013,60600,1598,Gasoline,Gniezno,Wielkopolskie,36900
opel,astra,gen-j-2009-2015,2014,200455,1956,Diesel,Gniezno,Wielkopolskie,36900
opel,astra,gen-j-2009-2015,2010,189000,1686,Diesel,Toruń,Kujawsko-pomorskie,18900
opel,astra,gen-j-2009-2015,2010,178500,1598,Gasoline,Wodzisław Śląski,Śląskie,24400
opel,astra,gen-j-2009-2015,2015,157000,1598,Diesel,Łódź,Łódzkie,29500
opel,astra,gen-j-2009-2015,2012,101466,1598,Gasoline,Tarnów,Małopolskie,32900
opel,astra,gen-j-2009-2015,2011,176000,1398,Gasoline,Jaworznia,Świętokrzyskie,26900
opel,astra,gen-j-2009-2015,2013,98000,1398,Gasoline,Pierzchów,Małopolskie,34600
opel,astra,gen-j-2009-2015,2012,220000,1956,Diesel,Starogard Gdański,Pomorskie,23900
opel,astra,gen-j-2009-2015,2011,118038,1364,Gasoline,Jurków,Małopolskie,33900
opel,astra,gen-j-2009-2015,2011,164000,1686,Diesel,Piekary Śląskie,Śląskie,24900
opel,astra,gen-j-2009-2015,2010,186000,1686,Diesel,Gliwice,Śląskie,17500
opel,astra,gen-j-2009-2015,2012,208000,1956,Diesel,Lubin,Dolnośląskie,29900
opel,astra,gen-j-2009-2015,2015,152000,1598,Diesel,Przasnysz,Mazowieckie,32900
opel,astra,gen-j-2009-2015,2010,180776,1598,Gasoline,Cisiec,Śląskie,23900
opel,astra,gen-j-2009-2015,2011,165000,1364,Gasoline,Koniaków,Śląskie,30000
opel,astra,gen-j-2009-2015,2012,199700,1686,Diesel,Tomaszów Lubelski,Lubelskie,25900
opel,astra,gen-j-2009-2015,2010,184000,1598,Gasoline,Płońsk,Mazowieckie,24900
opel,astra,gen-j-2009-2015,2010,155000,1598,Gasoline,Kije,Świętokrzyskie,28800
opel,astra,gen-j-2009-2015,2010,137550,1598,Gasoline,Nisko,Podkarpackie,27950
opel,astra,gen-j-2009-2015,2010,189000,1364,Gasoline,Bodzentyn,Świętokrzyskie,25900
opel,astra,gen-j-2009-2015,2011,230000,1956,Diesel,Łosice,Mazowieckie,23500
opel,astra,gen-j-2009-2015,2013,127120,1364,Gasoline,Piaseczno,Mazowieckie,49900
opel,astra,gen-j-2009-2015,2014,115000,1598,Gasoline,Nowy Dwór Gdański,Pomorskie,37900
opel,astra,gen-j-2009-2015,2010,102405,1598,Gasoline,Żnin,Kujawsko-pomorskie,29800
opel,astra,gen-j-2009-2015,2010,144000,1398,Gasoline,Skała,Małopolskie,22500
opel,astra,gen-j-2009-2015,2015,102240,1364,Gasoline,Trzemeszno,Wielkopolskie,37900
opel,astra,gen-j-2009-2015,2011,120000,1598,LPG,Szamotuły,Wielkopolskie,19800
opel,astra,gen-j-2009-2015,2011,96000,1364,Gasoline,Złotów,Wielkopolskie,25000
opel,astra,gen-j-2009-2015,2012,157000,1364,Gasoline,Trzebnica,Dolnośląskie,28000
opel,astra,gen-j-2009-2015,2013,33000,1400,Gasoline,Bydgoszcz,Kujawsko-pomorskie,39300
opel,astra,gen-j-2009-2015,2012,109000,1400,Gasoline,Bydgoszcz,Kujawsko-pomorskie,37900
opel,astra,gen-j-2009-2015,2013,92566,1686,Diesel,Pilchowice,Śląskie,31000
opel,astra,gen-j-2009-2015,2010,264597,1248,Diesel,Świętochłowice,Śląskie,16999
opel,astra,gen-j-2009-2015,2011,167500,1686,Diesel,Zamość,Lubelskie,21800
opel,astra,gen-j-2009-2015,2013,147000,1364,Gasoline,Mielec,Podkarpackie,27900
opel,astra,gen-j-2009-2015,2014,43448,1598,Gasoline,Kalisz,Wielkopolskie,48900
opel,astra,gen-j-2009-2015,2015,76000,1598,Gasoline,Bolesławiec,Dolnośląskie,39900
opel,astra,gen-j-2009-2015,2011,192000,1248,Diesel,Wągrowiec,Wielkopolskie,19900
opel,astra,gen-j-2009-2015,2013,130000,1362,Gasoline,Radom,Mazowieckie,33900
opel,astra,gen-j-2009-2015,2013,156950,1364,Gasoline,Wrocław,Dolnośląskie,30900
opel,astra,gen-j-2009-2015,2014,152100,1598,Diesel,Gorzów Wielkopolski,Lubuskie,26500
opel,astra,gen-j-2009-2015,2011,138000,1598,Gasoline,Olsztyn,Warmińsko-mazurskie,25900
opel,astra,gen-j-2009-2015,2011,178000,1248,Diesel,Kanie,Mazowieckie,21500
opel,astra,gen-j-2009-2015,2011,185000,1398,Gasoline,Mrągowo,Warmińsko-mazurskie,23900
opel,astra,gen-j-2009-2015,2010,188200,1598,Gasoline,Opatów,Świętokrzyskie,24900
opel,astra,gen-j-2009-2015,2008,207400,1686,Diesel,Żagań,Lubuskie,20900
opel,astra,gen-j-2009-2015,2010,131100,1598,Gasoline,Dębno,Małopolskie,27500
opel,astra,gen-j-2009-2015,2013,279000,1956,Diesel,Bydgoszcz,Kujawsko-pomorskie,27500
opel,astra,gen-j-2009-2015,2014,105000,1364,Gasoline,Libiąż,Małopolskie,35800
opel,astra,gen-j-2009-2015,2013,172500,1364,Gasoline,Gliwice,Śląskie,31900
opel,astra,gen-j-2009-2015,2012,175440,1362,Gasoline,Wola Korycka Dolna,Mazowieckie,27900
opel,astra,gen-j-2009-2015,2015,167200,1598,Diesel,Kielce,Świętokrzyskie,26900
opel,astra,gen-j-2009-2015,2011,207708,1956,Diesel,Giżycko,Warmińsko-mazurskie,23900
opel,astra,gen-j-2009-2015,2011,168003,1364,Gasoline,Ostrów Mazowiecka,Mazowieckie,25900
opel,astra,gen-j-2009-2015,2012,191000,1686,Diesel,Rzeszów,Podkarpackie,30000
opel,astra,gen-j-2009-2015,2013,129400,1362,Gasoline,Duszniki,Wielkopolskie,29800
opel,astra,gen-j-2009-2015,2014,133843,1364,Gasoline,Ostrów Mazowiecka,Mazowieckie,32900
opel,astra,gen-j-2009-2015,2012,199000,1686,Diesel,Olszyny,Małopolskie,25900
opel,astra,gen-j-2009-2015,2013,223000,1956,Diesel,Kielce,Świętokrzyskie,23000
opel,astra,gen-j-2009-2015,2015,74000,1364,Gasoline,Łódź,Łódzkie,41500
opel,astra,gen-j-2009-2015,2014,87000,1364,Gasoline,Luzino,Pomorskie,29999
opel,astra,gen-j-2009-2015,2012,191000,1362,LPG,Szczecin,Zachodniopomorskie,28900
opel,astra,gen-j-2009-2015,2014,167000,1364,Gasoline,Radłów,Małopolskie,33900
opel,astra,gen-k-2015,2016,137000,1598,Diesel,Warszawa,Mazowieckie,41900
opel,astra,gen-k-2015,2015,63747,1598,Gasoline,Warszawa,Mazowieckie,46500
opel,astra,gen-k-2015,2017,37148,1399,Gasoline,Warszawa,Mazowieckie,75900
opel,astra,gen-k-2015,2017,87702,1399,Gasoline,Katowice,Śląskie,63900
opel,astra,gen-k-2015,2020,39800,1199,Gasoline,Libertów,Małopolskie,68900
opel,astra,gen-k-2015,2021,1,1199,Gasoline,Chorzów,Śląskie,80273
opel,astra,gen-k-2015,2021,1,1199,Gasoline,Chorzów,Śląskie,84245
opel,astra,gen-k-2015,2020,34000,1199,Gasoline,Tarnowskie Góry,Śląskie,79999
opel,astra,gen-k-2015,2017,78455,1399,Gasoline,Piaseczno,Mazowieckie,55000
opel,astra,gen-k-2015,2018,125213,1598,Diesel,Piaseczno,Mazowieckie,46000
